ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
shabbir,1,1771527280010,-0.15055676327286627,2.001310720951776,9.919183989384925,0.20280975644096744,0.37501580419035735,0.5732434827145739
shabbir,2,1771527280020,-0.07509610127007414,1.2619487744979863,10.462530520423448,-0.13851202660153494,0.09734387245142995,0.38570434239762386
shabbir,3,1771527280030,-0.21886013005041163,1.4863304620833018,8.982564078339344,0.06532363431331645,0.18775876052997437,0.6106731383318047
shabbir,4,1771527280040,0.21392398741919555,1.4193190457192915,10.875117835434109,-0.2045822502107902,0.2726047738356857,0.21632741004458889
shabbir,5,1771527280050,0.20249347322980035,1.5764187074998157,9.504355813645622,-0.10883121851125285,0.6229228368999925,0.5500707047229415
shabbir,6,1771527280060,-0.11383208952572571,1.548065454587199,9.05750751442689,0.09280841753653263,0.44869305142608296,0.5438444399926804
shabbir,7,1771527280070,0.78203231214816,1.089226827845236,9.884737443367856,0.20802772649875723,0.05365999533550822,0.26640283922177255
shabbir,8,1771527280080,-0.19320996563260623,1.378680541710693,8.913432536216881,0.02764286568332739,0.395517155844212,0.4073998827344433
shabbir,9,1771527280090,-0.11399219560982003,1.9180654655651121,9.886747982192565,0.1702720793795891,0.41977742338269736,0.3705920296558236
shabbir,10,1771527280100,0.14406008428687667,2.506208801749518,10.52402049326326,-0.21187409281184966,0.14098591768958135,0.552679871495424
shabbir,11,1771527280110,0.3585993779878684,1.24213097497891,8.690701559291846,0.14754872459333507,0.24553742541367501,0.4545816081440966
shabbir,12,1771527280120,-0.31210590277557376,1.6783864783101528,9.506602731257157,0.11935309456560904,0.27485889264125235,0.5321764539470054
shabbir,13,1771527280130,-0.5519341832096056,1.4904562781070063,8.771900324665898,0.09274399054614334,0.5345149305229038,0.3865257450997993
shabbir,14,1771527280140,-0.0030482414489045873,1.676291384577178,9.547765348409287,0.2782890852075166,0.33894342288125195,0.41966134112635717
shabbir,15,1771527280150,0.2562598916238701,1.1462406330602302,9.6811038746633,0.10401545045218052,-0.15542692618124582,0.4048942637456536
shabbir,16,1771527280160,-0.16876989322335387,1.2155941619096002,9.069069580810492,0.21826477991941096,0.3261105783932442,0.5361742271205053
shabbir,17,1771527280170,0.18224889769156208,2.0969730216249545,9.782129035719832,0.1036887473831487,0.18999735132846424,0.568708107599796
shabbir,18,1771527280180,-0.11358186963797794,2.109873634199058,9.360187976944033,0.3441907450269056,0.36320319438056536,0.2630366829340238
shabbir,19,1771527280190,0.12870124298987798,0.8787706163421154,9.94689319770665,0.4461852544607944,0.13355906237910187,0.6242690800450423
shabbir,20,1771527280200,-0.4074494658405884,1.478693017417459,9.921884340337543,0.22441534564616933,0.2833365373171367,0.4130963183837507
shabbir,21,1771527280210,0.36369868143490763,2.085243314521877,10.300518810962709,0.11134140370409397,0.27430235332881003,0.5792952747492173
shabbir,22,1771527280220,0.5836984560371329,2.1595820067802407,9.807854815449426,0.4581857846103019,-0.09951053130229745,0.3503413423555308
shabbir,23,1771527280230,-0.5820453204163352,1.769894889090045,10.16362216206432,0.3672000679142462,0.028801021556058015,0.3387302948585442
shabbir,24,1771527280240,-0.295021100731818,0.3927137491540582,8.418873933104091,-0.00982845745792918,0.4750811681679368,0.6150282643743196
shabbir,25,1771527280250,-0.2326977717663724,1.8830411986882114,9.878557186663627,0.20711024031590858,0.22732279053182589,0.40108210917608644
shabbir,26,1771527280260,-0.11392395691100268,1.7769343242408506,9.754758190426715,0.27109164689948856,0.17539439654857203,0.480933318204235
shabbir,27,1771527280270,-0.34784233085944977,1.23895116122825,8.14261728638389,-0.035024016185228546,0.13382542173201833,0.4693642425068591
shabbir,28,1771527280280,-0.09973643332142271,1.8365883075830767,9.433912440407061,0.19300744548554755,0.7051617847472915,0.4371161187608105
shabbir,29,1771527280290,0.44372671442216693,1.0772214676905283,9.239256604501374,0.07052631356191993,0.22008654995943383,0.4134206781697735
shabbir,30,1771527280300,0.7037229254938546,1.5495269489379042,9.938815853243657,0.17720165293253462,0.21064903332586676,0.5471577683749702
shabbir,31,1771527280310,-0.05678321373500365,1.0264090561438683,9.346837766355304,0.32179317903620624,0.05027404837883759,0.5766126993300563
shabbir,32,1771527280320,-0.010556439617291816,2.1691769756268235,9.404111704331298,0.21043498981544995,-0.009881970647674085,0.5214195436862398
shabbir,33,1771527280330,0.5640361362388873,1.8798002589719949,10.226923067992848,0.027180177587514787,0.04323410196067759,0.18547262744507542
