ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
prince,1,1771525384552,-0.0471963693915415,3.994398839190628,14.584747974462019,1.1782443193911514,12.398466725646319,4.560332655036314
prince,2,1771525384562,6.240567151928645,4.509351913547386,13.102707994292748,6.62856466449362,1.6462991777737082,17.751569454418174
prince,3,1771525384572,0.28734721726794477,-3.4105251963361667,5.13565830023985,2.3767290057494823,-7.894832481052108,15.231042849481746
prince,4,1771525384582,-2.9574827193111846,0.010922442287646772,12.831201448824585,-0.3451600150952183,-8.077149350697608,21.74545741297681
prince,5,1771525384592,-1.4702137847388084,-1.177895105078432,4.061102027368266,-1.0679429207867344,-0.47966406084244095,-4.379375827849362
prince,6,1771525384602,-2.4591587939564334,0.8016070475363064,12.00831284047321,2.3193898609275156,-0.18315727054814168,9.763069829135064
prince,7,1771525384612,-1.2655918146548029,1.5191256241785913,14.009235972816853,-11.113983978665594,1.1527289837286716,-5.51704277149297
prince,8,1771525384622,5.547330748671679,-6.230040557476294,9.256262985985884,0.07093600451437032,-6.127992106790174,-8.777481213396785
prince,9,1771525384632,-0.3359190878891257,-2.6131560773154385,11.398511732860026,-8.798876847836286,-12.474535598683769,5.798693580674907
prince,10,1771525384642,-1.4350561574511407,4.235043232480175,7.950037127753831,10.249039654956054,10.74061869786449,5.731289156967001
prince,11,1771525384652,0.3661379456788629,-0.8484430970790229,9.975499496956413,-2.5419019971260193,-5.7881561556977275,16.636233952864288
prince,12,1771525384662,-3.127402347867772,-2.5857431982147925,9.844454323430591,-8.967562580138937,-16.413742745346745,-1.623133010689164
prince,13,1771525384672,0.2465007517391485,-2.00588287473773,8.125820834976162,-0.3762530187560843,8.356613084508677,6.75142999477669
prince,14,1771525384682,5.232666858071292,-1.6475330138188813,14.91199314640578,13.184470390088574,-11.13744790982567,3.0051919122308988
prince,15,1771525384692,1.4332206793751991,2.6716720458257606,11.710334600019483,5.055062782911714,-18.03767067907782,6.4680083358273714
prince,16,1771525384702,-2.2386476662963117,-5.883033702659866,6.703769141637108,14.53459495770917,-20.41233602129183,-10.335411568224519
prince,17,1771525384712,-1.4398918920840558,-1.9717994699699402,8.52234672152124,-5.55012466939806,11.761507652510065,-9.081919837406451
prince,18,1771525384722,2.926330172320645,0.6429758834700554,4.928756123298072,11.649912110736738,10.834389418647174,-2.3418770198711
prince,19,1771525384732,-2.4311677381439765,3.5606457210275164,12.721551018838966,-16.022182530008862,25.940700066195355,6.800387145004087
prince,20,1771525384742,2.904938131136007,5.337818688682094,9.768833263926561,1.3171591558820352,1.7249380721072978,-2.542084230562957
prince,21,1771525384752,2.7471444119725286,-3.9065114783868315,12.794946428703893,12.94606283527391,-11.31824094365678,10.079561436116698
prince,22,1771525384762,-7.159308807490415,-3.683824658560378,12.671534530284442,-2.237724198808638,-2.43264623406419,8.445187071515146
prince,23,1771525384772,-1.6051903221307045,4.752886606264793,4.8482565371136985,-17.44871230985246,17.55408861517978,-0.5801443298922582
prince,24,1771525384782,2.8808324988666847,-0.6974446005868997,5.746711753677692,-6.264979130881839,-19.039383845833612,-13.18966162924565
prince,25,1771525384792,-2.782687422053254,0.9209861306995704,8.814823182303977,-14.800790278095949,-5.461586218909968,7.816649346085907
prince,26,1771525384802,-0.8248548658716719,-1.2011322283202026,9.90584664627615,1.1893616553972688,17.49728719037151,-10.429333090726235
prince,27,1771525384812,1.3802219737512886,-5.870356024600214,10.554870919128486,6.812009217176162,-3.5873374679537786,-7.5975187612564925
